NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:actor_actor_train_rollout_1,PushPop,329640,329640,1,2,3488,1744.0,1744.0,1728,1760,22.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::log_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,2,3455,1727.5,1727.5,1599,1856,181.7,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,2,3424,1712.0,1712.0,1664,1760,67.9,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,2,3264,1632.0,1632.0,1568,1696,90.5,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,2,3008,1504.0,1504.0,1504,1504,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,2,2656,1328.0,1328.0,1216,1440,158.4,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,2,2624,1312.0,1312.0,1312,1312,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, int, at::native::binary_internal::MulFunctor<int>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,2,2336,1168.0,1168.0,1152,1184,22.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,1,2080,2080.0,2080.0,2080,2080,0.0,"void at::native::unrolled_elementwise_kernel<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)2>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,1,2016,2016.0,2016.0,2016,2016,0.0,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16, (int)4>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,1,1792,1792.0,1792.0,1792,1792,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,1,1760,1760.0,1760.0,1760,1760,0.0,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<long>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)2>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,1,1696,1696.0,1696.0,1696,1696,0.0,"transformer_engine::multi_tensor_l2norm::cleanup(float *, float *, float *, float *, bool, int)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,1,1440,1440.0,1440.0,1440,1440,0.0,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,1,1345,1345.0,1345.0,1345,1345,0.0,triton_poi_fused__to_copy_clamp_exp_gt_maximum_mul_neg_0
:actor_actor_train_rollout_1,PushPop,329640,329640,1,1,1344,1344.0,1344.0,1344,1344,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,1,1312,1312.0,1312.0,1312,1312,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,329640,329640,1,1,1280,1280.0,1280.0,1280,1280,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
:nvte_multi_tensor_adam_cuda,PushPop,329640,329640,2,101,21943690,217264.3,227970.0,2881,234722,49147.2,"void multi_tensor_apply_kernel<TensorListMetadata<(int)4, (bool)0>, transformer_engine::multi_tensor_adam::AdamFunctor<float, float, float, int>, float, float, float, float, float, float, transformer_engine::multi_tensor_adam::adamMode_t, float>(long, volatile int *, T1, T2, T3...)"
:nvte_multi_tensor_l2norm_cuda,PushPop,329640,329640,1,96,3021297,31471.8,31312.5,28993,41504,1160.9,"void multi_tensor_apply_kernel<TensorListMetadata<(int)1, (bool)0>, transformer_engine::multi_tensor_l2norm::L2NormFunctor<float>, float *, float *, bool, int>(long, volatile int *, T1, T2, T3...)"
:nvte_multi_tensor_l2norm_cuda,PushPop,329640,329640,1,1,1696,1696.0,1696.0,1696,1696,0.0,"transformer_engine::multi_tensor_l2norm::cleanup(float *, float *, float *, float *, bool, int)"
:nvte_rmsnorm_fwd,PushPop,329409,329409,1,1,6847,6847.0,6847.0,6847,6847,0.0,"void transformer_engine::normalization::rmsnorm_fwd_general_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)8192, (unsigned int)1, (unsigned int)1, (unsigned int)4, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)8192, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>>(transformer_engine::normalization::ForwardKernelParams)"
:nvte_rmsnorm_fwd,PushPop,329640,329640,2,2,14208,7104.0,7104.0,6688,7520,588.3,"void transformer_engine::normalization::rmsnorm_fwd_general_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)8192, (unsigned int)1, (unsigned int)1, (unsigned int)4, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)8192, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>>(transformer_engine::normalization::ForwardKernelParams)"
NCCL:ncclAllGather,PushPop,329409,329409,3,3,14944,4981.3,5184.0,3776,5984,1117.9,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
NCCL:ncclAllGather,PushPop,329640,329640,4,4,3564528,891132.0,837203.5,112161,1777960,897697.4,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
NCCL:ncclAllReduce,PushPop,329409,329409,140,140,5408161,38629.7,35280.0,33440,179936,17671.9,ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
NCCL:ncclAllReduce,PushPop,329640,329640,140,140,162245362,1158895.4,980020.5,33505,3252176,603757.2,ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
NCCL:ncclAllReduce,PushPop,329640,329640,2,2,389410,194705.0,194705.0,173729,215681,29664.5,ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
NCCL:ncclAllReduce,PushPop,329640,330374,2,2,3063790,1531895.0,1531895.0,986052,2077738,771938.6,ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
NCCL:ncclCommInitRankConfig,PushPop,329640,329640,2,101,43887380,217264.3,227970.0,2881,234722,49024.8,"void multi_tensor_apply_kernel<TensorListMetadata<(int)4, (bool)0>, transformer_engine::multi_tensor_adam::AdamFunctor<float, float, float, int>, float, float, float, float, float, float, transformer_engine::multi_tensor_adam::adamMode_t, float>(long, volatile int *, T1, T2, T3...)"
NCCL:ncclCommInitRankConfig,PushPop,329640,329640,2,585,15935599,13631.8,7360.0,928,612131,52282.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
NCCL:ncclCommInitRankConfig,PushPop,329640,329640,2,290,8840554,15242.3,6976.0,1280,381602,27045.5,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
NCCL:ncclCommInitRankConfig,PushPop,329640,329640,1,96,3021297,31471.8,31312.5,28993,41504,1160.9,"void multi_tensor_apply_kernel<TensorListMetadata<(int)1, (bool)0>, transformer_engine::multi_tensor_l2norm::L2NormFunctor<float>, float *, float *, bool, int>(long, volatile int *, T1, T2, T3...)"
NCCL:ncclCommInitRankConfig,PushPop,329640,329640,2,2,605091,201697.0,215681.0,173729,215681,24221.0,ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
NCCL:ncclCommInitRankConfig,PushPop,329640,329640,2,3,8830,1471.7,1376.0,1280,1759,226.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
NCCL:ncclCommInitRankConfig,PushPop,329640,329640,1,1,3840,3840.0,3840.0,3840,3840,0.0,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16, (int)4>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
NCCL:ncclCommInitRankConfig,PushPop,329640,329640,1,1,1696,1696.0,1696.0,1696,1696,0.0,"transformer_engine::multi_tensor_l2norm::cleanup(float *, float *, float *, float *, bool, int)"
NCCL:ncclCommInitRankConfig,PushPop,329640,329640,1,1,1344,1344.0,1344.0,1344,1344,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
NCCL:ncclCommInitRankConfig,PushPop,329640,329640,1,1,1312,1312.0,1312.0,1312,1312,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
