PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
329640,329640,1,2,1,18044.0,18044.0,14285,21803,5316.0,16681.0,16681.0,14285,19077,3388.5,870.0,870.0,870,870,0.0,1888.0,1888.0,1856,1920,45.3,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseOrFunctor<bool>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
329409,329409,0,2,1,18009.0,18009.0,16054,19964,2764.8,16465.5,16465.5,13897,19034,3632.4,845.0,845.0,845,845,0.0,1312.0,1312.0,1312,1312,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, int, at::native::binary_internal::MulFunctor<int>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
329409,329409,0,70,65,17795.5,17775.5,16885,19251,490.4,7903.9,7506.0,6548,17565,1793.7,1603.4,1606.0,1041,2966,280.8,8744.2,8719.5,8449,9153,146.0,cuLaunchKernelEx,nvjet_sm90_tst_128x96_64x7_1x2_h_bz_NNT
329409,329409,0,2,1,17684.5,17684.5,15432,19937,3185.5,15655.0,15655.0,14298,17012,1919.1,141.0,141.0,141,141,0.0,2752.0,2752.0,2720,2784,45.3,cudaLaunchKernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<int, at::native::func_wrapper_t<int, at::native::MaxNanFunctor<int>>, unsigned int, int, (int)4, (int)4>>(T3)"
329640,329640,1,4,3,17626.5,15567.0,8624,30748,9340.4,15416.5,12723.5,5471,30748,10782.9,1453.3,1809.0,719,1832,636.1,1472.0,1376.0,1312,1824,238.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<long>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
329409,329409,0,1,0,17562.0,17562.0,17562,17562,0.0,14660.0,14660.0,14660,14660,0.0,,,,,0.0,2912.0,2912.0,2912,2912,0.0,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329640,329640,1,2,2,17031.5,17031.5,15189,18874,2605.7,14984.5,14984.5,12840,17129,3032.8,719.0,719.0,305,1133,585.5,1328.0,1328.0,1216,1440,158.4,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)"
329409,330375,0,6,5,16846.8,16051.0,15096,21081,2259.3,12213.3,10611.0,9246,21081,4452.6,728.2,719.0,611,854,87.8,4789.3,4784.0,4512,5184,240.9,cuLaunchKernel,triton_poi_fused_add_0
329409,329409,0,2,1,16837.0,16837.0,13039,20635,5371.2,15073.0,15073.0,11120,19026,5590.4,383.0,383.0,383,383,0.0,1744.0,1744.0,1536,1952,294.2,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
329640,329640,1,2,2,16189.5,16189.5,13642,18737,3602.7,14039.0,14039.0,11270,16808,3916.0,838.5,838.5,617,1060,313.2,1312.0,1312.0,1312,1312,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, int, at::native::binary_internal::MulFunctor<int>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
329640,329640,1,2,2,15766.0,15766.0,14546,16986,1725.3,13032.0,13032.0,12123,13941,1285.5,1006.5,1006.5,824,1189,258.1,1727.5,1727.5,1599,1856,181.7,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
329640,329640,1,2,2,15744.0,15744.0,15032,16456,1006.9,8754.5,8754.5,8206,9303,775.7,974.0,974.0,907,1041,94.8,6015.5,6015.5,5919,6112,136.5,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
329409,329409,0,140,130,15699.6,15264.5,14178,24819,1693.1,10412.0,9532.0,8099,22827,2904.8,933.5,958.0,481,1373,187.6,4764.0,4768.0,4448,5281,151.7,cuLaunchKernel,triton_poi_fused_add_0
329409,329409,0,4,3,15566.5,13195.5,8307,27568,8757.8,13310.3,10518.5,5337,26867,9797.3,1281.3,1544.0,674,1626,527.6,1560.0,1552.0,1344,1792,249.8,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<long>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
329409,330375,0,3,3,15243.7,15066.0,14156,16509,1186.5,7178.7,6870.0,6276,8390,1090.3,1739.7,1732.0,1655,1832,88.7,6325.3,6464.0,6048,6464,240.2,cuLaunchKernel,triton_poi_fused_mul_silu_split_0
329409,329409,0,1,0,15226.0,15226.0,15226,15226,0.0,15226.0,15226.0,15226,15226,0.0,,,,,0.0,1632.0,1632.0,1632,1632,0.0,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16, (int)4>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
329409,329409,0,2,1,14921.0,14921.0,13599,16243,1869.6,13565.0,13565.0,11599,15531,2780.3,784.0,784.0,784,784,0.0,1248.0,1248.0,1216,1280,45.3,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)"
329409,329409,0,1,0,14746.0,14746.0,14746,14746,0.0,14746.0,14746.0,14746,14746,0.0,,,,,0.0,1792.0,1792.0,1792,1792,0.0,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
329409,329409,0,70,67,14640.5,14468.5,13768,20704,877.0,6763.0,6245.5,5729,20704,2367.8,1861.8,1858.0,1454,2303,184.1,6371.1,6368.0,6049,6784,144.1,cuLaunchKernel,triton_poi_fused_mul_silu_split_0
329409,329409,0,281,260,14582.2,15276.0,9803,23829,2797.7,7731.4,7945.0,3842,22564,3455.0,1446.4,1445.5,433,2362,498.8,5880.9,4992.0,3935,9759,2144.9,cudaLaunchKernel,"void at::native::<unnamed>::vectorized_layer_norm_kernel<c10::BFloat16, float, (bool)1>(int, T2, const T1 *, const T1 *, const T1 *, T2 *, T2 *, T1 *)"
329409,329409,0,2,2,14498.0,14498.0,14116,14880,540.2,12380.5,12380.5,12129,12632,355.7,774.0,774.0,548,1000,319.6,1343.5,1343.5,1248,1439,135.1,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
329409,329409,0,1,0,14386.0,14386.0,14386,14386,0.0,12569.0,12569.0,12569,12569,0.0,,,,,0.0,1888.0,1888.0,1888,1888,0.0,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329409,330375,0,5,5,14226.8,14209.0,10306,16590,2522.0,7317.6,7868.0,4112,10865,2579.9,1238.6,1203.0,495,2066,581.5,5670.6,4897.0,4128,9504,2169.4,cudaLaunchKernel,"void at::native::<unnamed>::vectorized_layer_norm_kernel<c10::BFloat16, float, (bool)1>(int, T2, const T1 *, const T1 *, const T1 *, T2 *, T2 *, T1 *)"
329409,329409,0,4,3,14190.0,9654.0,9602,27850,9106.7,10187.3,5238.5,5112,25160,9982.0,1869.7,1853.0,1826,1930,54.0,2776.0,2576.0,2560,3392,410.9,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)2>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329409,329409,0,349,331,13940.8,7802.0,6971,40716,12137.2,4893.6,4400.0,3701,18781,1964.2,4734.9,2203.0,1644,17850,5260.9,4615.6,1216.0,1120,19424,6831.9,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
329409,329409,0,138,130,13647.2,13577.0,10507,17213,2625.1,5651.0,5506.0,4354,13475,1523.8,1982.3,2001.5,1414,2516,224.3,6338.6,6352.0,4096,8704,2170.4,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
329409,329409,0,1,0,13352.0,13352.0,13352,13352,0.0,13352.0,13352.0,13352,13352,0.0,,,,,0.0,2016.0,2016.0,2016,2016,0.0,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)2>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329640,329640,1,1,0,13331.0,13331.0,13331,13331,0.0,13331.0,13331.0,13331,13331,0.0,,,,,0.0,2080.0,2080.0,2080,2080,0.0,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)2>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329409,329409,0,4,3,12909.3,8964.0,7760,25949,8725.1,10206.0,7041.0,3934,22808,8772.0,2047.3,2182.0,1605,2355,392.7,1511.8,1503.5,1376,1664,120.9,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
329640,329640,1,4,4,12835.8,12743.5,8754,17102,4630.7,8962.8,8941.0,4680,13289,4796.8,1841.0,2098.5,1052,2115,526.1,2032.0,2016.0,1856,2240,160.0,cudaLaunchKernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
329640,329640,1,4,3,12789.3,9799.5,9438,22120,6224.7,8764.8,5465.0,4940,19189,6957.2,1797.0,1850.0,1667,1874,113.2,2784.0,2608.0,2560,3360,384.9,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)2>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329409,330375,0,3,3,12720.0,11253.0,10699,16208,3033.4,4984.7,4815.0,4405,5734,680.6,2167.3,2166.0,1994,2342,174.0,5568.0,4128.0,4096,8480,2521.9,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
329409,329409,0,4,4,11982.3,11807.5,8764,15550,3677.9,8174.8,7869.5,4618,12342,3945.7,1799.5,2018.0,968,2194,564.3,2008.0,1936.0,1920,2240,155.4,cudaLaunchKernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
329640,329640,1,2,2,11912.0,11912.0,8302,15522,5105.3,9180.5,9180.5,5192,13169,5640.6,1563.5,1563.5,1169,1958,557.9,1168.0,1168.0,1152,1184,22.6,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
329409,329409,0,348,331,11866.7,11600.5,8966,20371,1828.5,5980.5,5083.0,3881,20371,2257.5,1817.5,1886.0,332,3647,389.9,4325.9,4640.0,2400,5473,998.5,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
329409,330375,0,8,8,11711.4,11638.5,9153,13799,1378.0,5258.0,4943.0,4344,7642,1055.2,1921.4,1979.5,1261,2212,287.6,4532.0,4672.0,2432,5216,882.2,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
329409,329409,0,2,2,11294.0,11294.0,8294,14294,4242.6,8427.5,8427.5,4853,12002,5055.1,1698.5,1698.5,1140,2257,789.8,1168.0,1168.0,1152,1184,22.6,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
329640,329640,1,1,1,11163.0,11163.0,11163,11163,0.0,8095.0,8095.0,8095,8095,0.0,1308.0,1308.0,1308,1308,0.0,1760.0,1760.0,1760,1760,0.0,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<long>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)2>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329409,329409,0,70,64,11101.5,10959.5,10207,14059,655.6,6263.6,5618.5,5105,12834,1788.2,1804.5,1797.5,981,2474,330.0,3487.0,3456.0,3328,3744,109.8,cudaLaunchKernel,"void at::native::triu_tril_kernel<float, int, (bool)1, (int)2, (bool)0>(at::cuda::detail::TensorInfo<T1, T2>, at::cuda::detail::TensorInfo<const T1, T2>, long, long, T2)"
329409,329409,0,276,258,11047.2,11757.5,8681,15823,1805.5,4997.3,4526.0,3868,11448,1340.3,1959.2,1989.5,1219,2710,260.4,4407.9,4559.5,2720,6400,1570.5,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
329409,330375,0,2,2,10653.0,10653.0,10483,10823,240.4,5315.5,5315.5,5297,5334,26.2,1961.5,1961.5,1789,2134,244.0,3376.0,3376.0,3360,3392,22.6,cudaLaunchKernel,"void at::native::triu_tril_kernel<float, int, (bool)1, (int)2, (bool)0>(at::cuda::detail::TensorInfo<T1, T2>, at::cuda::detail::TensorInfo<const T1, T2>, long, long, T2)"
329409,330375,0,2,2,10610.5,10610.5,10256,10965,501.3,5981.5,5981.5,5831,6132,212.8,3093.0,3093.0,2889,3297,288.5,1536.0,1536.0,1536,1536,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
329409,329409,0,3,3,10603.0,10343.0,10168,11298,608.2,8051.3,7595.0,7384,9175,978.8,1186.3,1340.0,811,1408,326.8,1365.3,1376.0,1312,1408,48.9,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
329409,329409,0,70,66,10529.6,10328.5,9888,15654,742.6,5764.1,5254.5,4973,11617,1520.1,1739.5,1744.0,1040,2128,220.3,3305.1,3296.0,3232,3361,26.2,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329409,330375,0,6,6,10515.0,9698.0,9286,12673,1598.0,4592.2,4524.5,4360,5104,274.7,2056.2,2059.5,1553,2442,288.8,3866.7,2896.0,2816,6016,1556.3,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
329409,329409,0,1,1,10261.0,10261.0,10261,10261,0.0,7458.0,7458.0,7458,7458,0.0,1043.0,1043.0,1043,1043,0.0,1760.0,1760.0,1760,1760,0.0,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<long>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)2>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329409,330375,0,2,2,10204.5,10204.5,10035,10374,239.7,5149.0,5149.0,5011,5287,195.2,1743.5,1743.5,1728,1759,21.9,3312.0,3312.0,3296,3328,22.6,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329640,329640,1,4,4,10179.3,8274.0,8029,16140,3979.2,6501.5,4569.0,4470,12398,3931.7,2013.8,2008.0,1822,2217,165.5,1664.0,1680.0,1376,1920,240.9,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
329640,329640,1,1,1,10158.0,10158.0,10158,10158,0.0,7189.0,7189.0,7189,7189,0.0,1625.0,1625.0,1625,1625,0.0,1344.0,1344.0,1344,1344,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
329640,329640,1,4,4,9843.5,8272.0,7790,15040,3473.1,6958.5,5107.5,4537,13082,4091.4,1589.0,1900.5,550,2005,695.6,1296.0,1264.0,1248,1408,76.2,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
329409,329409,0,138,128,9840.7,10062.0,8773,12416,795.0,5299.2,5177.5,3994,12416,1555.8,1925.2,1935.0,1526,2467,190.5,2963.5,3088.0,2624,3424,272.1,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
329409,330375,0,3,2,9737.7,9314.0,9209,10690,826.4,6617.0,4734.0,4427,10690,3530.7,2009.0,2009.0,1924,2094,120.2,2912.0,2688.0,2656,3392,416.0,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
329409,329409,0,138,133,9714.3,10126.0,7955,16430,1423.8,5551.3,5270.0,4323,11351,1318.8,1767.1,1810.0,724,2362,325.1,2557.5,2576.0,1632,3520,860.4,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)128, (int)1, (int)16, (int)8>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
329409,329409,0,4,4,9632.8,8010.0,7917,14594,3307.8,6556.0,4794.0,4281,12355,3873.9,1757.0,1936.5,799,2356,670.7,1319.8,1280.0,1279,1440,80.2,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
329409,329409,0,139,132,9606.9,9804.0,8181,12908,969.0,5724.2,5687.0,4255,12908,1479.6,1934.9,1928.5,1379,2645,221.8,2151.8,2240.0,1856,2496,193.1,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
329409,330375,0,4,4,9504.3,9616.5,8391,10393,1005.9,5250.5,5310.0,4864,5518,276.0,1709.8,1769.5,1407,1893,223.5,2544.0,2544.0,1664,3424,997.8,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)128, (int)1, (int)16, (int)8>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
329409,329409,0,5,5,9408.4,7879.0,7340,12237,2521.9,6595.0,4455.0,4109,10211,3173.0,1533.4,1919.0,789,2069,643.7,1280.0,1312.0,1152,1408,121.9,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
329409,330375,0,3,3,9196.7,8698.0,8679,10213,880.2,5052.0,4666.0,4562,5928,760.4,2054.0,2016.0,1949,2197,128.3,2090.7,2016.0,1920,2336,217.8,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
