PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
318460,318460,1,59,57,321693.5,18598.0,17745,14880232,1936329.8,7279.5,6746.0,6226,17329,2138.1,308229.9,1396.0,149,14863264,1970233.2,16634.8,10335.0,10144,382530,48456.9,cuLaunchKernelEx,nvjet_sm90_tst_192x192_64x4_2x1_v_bz_coopB_TNN
318460,318460,1,58,57,309035.6,11113.0,10493,14839346,1948563.3,5896.3,5553.5,4942,14371,1447.3,304874.2,1809.0,134,14830618,1965572.5,3584.5,3584.0,3391,4192,141.6,cudaLaunchKernel,"void at::native::triu_tril_kernel<float, int, (bool)1, (int)2, (bool)0>(at::cuda::detail::TensorInfo<T1, T2>, at::cuda::detail::TensorInfo<const T1, T2>, long, long, T2)"
318460,318460,1,58,55,307378.0,10624.5,9960,14825614,1946721.8,5764.1,5550.5,4914,13859,1179.0,314680.5,1817.0,370,14816783,1998789.2,3270.1,3264.0,3232,3329,30.3,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
318460,319219,1,1,1,304190.0,304190.0,304190,304190,0.0,29754.0,29754.0,29754,29754,0.0,265348.0,265348.0,265348,265348,0.0,9088.0,9088.0,9088,9088,0.0,cudaLaunchKernelExC,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, __nv_bfloat16, float, __nv_bfloat16, (bool)0, float, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
318229,318229,0,7,6,287494.7,12661.0,9542,1940817,729048.8,10142.9,9562.0,7562,12732,2445.4,322473.2,844.5,239,1931417,788218.4,1101.7,1088.0,1056,1152,31.2,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
318460,319219,1,1,0,229528.0,229528.0,229528,229528,0.0,30100.0,30100.0,30100,30100,0.0,,,,,0.0,211105.0,211105.0,211105,211105,0.0,cudaLaunchKernel,"<unnamed>::linear_logp_local_probs_bf16_to_dlogits_row_kernel(__nv_bfloat16 *, const int *, const float *, const float *, const float *, int, int, long, int)"
318229,319208,0,5,5,210957.8,8753.0,8443,1018860,451631.6,4400.4,4003.0,3788,5220,663.8,203734.8,1834.0,1691,1011029,451291.2,2822.6,2720.0,2656,3265,255.8,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
318229,319208,0,5,5,209775.8,10593.0,10408,1001410,442543.0,5013.0,4239.0,3984,6624,1225.7,199700.2,2232.0,1391,990530,442087.4,5062.6,4256.0,4160,8449,1893.5,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
318229,319208,0,6,6,170541.0,9106.5,7102,974408,393827.8,5420.5,4258.5,3334,12792,3636.5,163110.0,2006.0,1870,968676,394645.1,2010.5,1632.0,1535,2912,639.3,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctor_add<c10::BFloat16>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
318229,319208,0,9,9,117911.6,8999.0,8405,984368,324924.8,4018.8,3875.0,3795,4492,280.9,110376.7,2052.0,1584,977615,325214.4,3516.1,2848.0,2751,6047,1373.6,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
318460,318460,1,3,2,77276.3,23457.0,18908,189464,97184.0,13566.3,14070.0,7809,18820,5522.8,88062.5,88062.5,902,175223,123263.6,5066.7,4832.0,3936,6432,1264.4,cuLaunchKernelEx,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
318229,319208,0,6,6,63886.8,63826.0,63227,64631,556.5,7551.5,7432.5,6942,8594,567.9,980.7,1024.5,434,1291,291.3,55354.7,55360.0,54624,56064,473.1,cuLaunchKernelEx,nvjet_sm90_tst_256x128_64x4_1x2_h_bz_coopA_TNT
318229,319208,0,10,7,60771.7,49360.0,45042,126310,27188.1,13722.5,12579.0,10898,17725,2460.3,534.6,439.0,110,1002,363.1,47206.3,34976.0,33184,114304,27743.6,cuLaunchKernelEx,ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
318460,318460,1,1,1,59973.0,59973.0,59973,59973,0.0,36638.0,36638.0,36638,36638,0.0,18823.0,18823.0,18823,18823,0.0,4512.0,4512.0,4512,4512,0.0,cudaLaunchKernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float>>, unsigned int, float, (int)4, (int)4>>(T3)"
318229,319208,0,3,3,40132.3,40126.0,40105,40166,31.0,5200.3,5274.0,5041,5286,138.1,1642.0,1637.0,1540,1749,104.6,33290.0,33279.0,33215,33376,81.1,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
318229,319208,0,3,3,37796.0,37547.0,37545,38296,433.0,5546.0,5615.0,5367,5656,156.4,1882.3,1952.0,1725,1970,136.6,30367.7,30208.0,30207,30688,277.4,cudaLaunchKernel,"void <unnamed>::softmax_warp_forward<float, float, float, (int)10, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
318229,319208,0,3,3,32777.7,31931.0,31542,34860,1813.8,5564.3,5565.0,5494,5634,70.0,1901.3,1881.0,1878,1945,37.8,25312.0,24416.0,24032,27488,1894.2,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
318229,319208,0,10,10,29694.5,34776.0,21213,36094,7095.6,6720.4,6784.0,6041,8298,673.0,1025.2,991.5,628,1428,263.2,21948.9,27056.5,13952,27584,6788.5,cuLaunchKernelEx,nvjet_sm90_tst_128x128_64x6_4x2_h_bz_TNT
318460,319219,1,1,0,26524.0,26524.0,26524,26524,0.0,26524.0,26524.0,26524,26524,0.0,,,,,0.0,1856.0,1856.0,1856,1856,0.0,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
318460,319219,1,1,0,24914.0,24914.0,24914,24914,0.0,24914.0,24914.0,24914,24914,0.0,,,,,0.0,1248.0,1248.0,1248,1248,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
318460,319219,1,1,0,21735.0,21735.0,21735,21735,0.0,21735.0,21735.0,21735,21735,0.0,,,,,0.0,1088.0,1088.0,1088,1088,0.0,cuLaunchKernel,triton_poi_fused_add_clamp_div_eq_exp_ge_gt_le_logical_and_lt_masked_fill_mul_neg_where_0
318460,318460,1,2,1,21506.5,21506.5,20784,22229,1021.8,15077.0,15077.0,14854,15300,315.4,113.0,113.0,113,113,0.0,6752.0,6752.0,6688,6816,90.5,cudaLaunchKernel,"void transformer_engine::normalization::rmsnorm_fwd_general_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)8192, (unsigned int)1, (unsigned int)1, (unsigned int)4, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)8192, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>>(transformer_engine::normalization::ForwardKernelParams)"
318460,319219,1,1,0,20264.0,20264.0,20264,20264,0.0,20264.0,20264.0,20264,20264,0.0,,,,,0.0,3040.0,3040.0,3040,3040,0.0,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
318460,319219,1,1,0,19449.0,19449.0,19449,19449,0.0,19449.0,19449.0,19449,19449,0.0,,,,,0.0,1696.0,1696.0,1696,1696,0.0,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)2>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
318229,318229,0,3,1,18706.0,20216.0,14262,21640,3913.9,18090.3,19980.0,12651,21640,4783.2,139.0,139.0,139,139,0.0,1514.7,1504.0,1472,1568,48.9,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, int, at::native::binary_internal::MulFunctor<int>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
318460,318460,1,1,1,17819.0,17819.0,17819,17819,0.0,16215.0,16215.0,16215,16215,0.0,132.0,132.0,132,132,0.0,1472.0,1472.0,1472,1472,0.0,cudaLaunchKernel,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
318229,318229,0,3,3,17496.7,17949.0,16532,18009,836.0,12689.7,13790.0,10356,13923,2022.1,572.3,315.0,186,1216,561.2,4234.7,3904.0,3840,4960,629.0,cudaLaunchKernel,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)"
318229,319208,0,3,2,17396.7,17432.0,17235,17523,147.2,6070.0,5657.0,5362,7191,982.0,1681.0,1681.0,1568,1794,159.8,10271.3,10240.0,10207,10367,84.5,cuLaunchKernelEx,nvjet_sm90_tst_192x192_64x4_2x1_v_bz_coopB_TNN
318460,319219,1,2,1,17215.0,17215.0,13500,20930,5253.8,16588.0,16588.0,12246,20930,6140.5,102.0,102.0,102,102,0.0,1280.0,1280.0,1152,1408,181.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
318229,319208,0,3,3,17101.3,17137.0,16610,17557,474.5,6557.7,6528.0,6518,6627,60.3,1519.7,1470.0,1425,1664,127.0,9024.0,9184.0,8513,9375,452.7,cuLaunchKernelEx,nvjet_sm90_tst_128x96_64x7_1x2_h_bz_NNT
318460,318460,1,1,1,16996.0,16996.0,16996,16996,0.0,11024.0,11024.0,11024,11024,0.0,1812.0,1812.0,1812,1812,0.0,4160.0,4160.0,4160,4160,0.0,cudaLaunchKernel,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)"
318229,318229,0,3,1,16772.7,16272.0,12470,21576,4573.6,16064.7,15769.0,10849,21576,5369.6,309.0,309.0,309,309,0.0,1376.0,1312.0,1280,1536,139.5,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)"
318229,318229,0,3,0,16689.0,17700.0,14174,18193,2192.0,11068.3,11689.0,9322,12194,1533.3,,,,,0.0,6208.0,6176.0,6144,6304,84.7,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
318229,318229,0,3,2,16419.3,16696.0,14975,17587,1327.8,14013.3,14288.0,12541,15211,1356.0,168.0,168.0,168,168,0.0,2346.7,2240.0,2208,2592,213.1,cudaLaunchKernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<int, at::native::func_wrapper_t<int, at::native::MaxNanFunctor<int>>, unsigned int, int, (int)4, (int)4>>(T3)"
318460,318460,1,1,1,15888.0,15888.0,15888,15888,0.0,13824.0,13824.0,13824,13824,0.0,112.0,112.0,112,112,0.0,1952.0,1952.0,1952,1952,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseOrFunctor<bool>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
318460,318460,1,1,0,15845.0,15845.0,15845,15845,0.0,15268.0,15268.0,15268,15268,0.0,,,,,0.0,2368.0,2368.0,2368,2368,0.0,cudaLaunchKernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<int, at::native::func_wrapper_t<int, at::native::MaxNanFunctor<int>>, unsigned int, int, (int)4, (int)4>>(T3)"
318460,318460,1,1,1,15679.0,15679.0,15679,15679,0.0,8527.0,8527.0,8527,8527,0.0,1168.0,1168.0,1168,1168,0.0,5984.0,5984.0,5984,5984,0.0,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
318229,319208,0,11,11,15505.6,7022.0,6630,38599,14557.2,3983.9,3929.0,3390,4637,400.3,5752.9,2088.0,1700,15781,6431.3,5768.8,1216.0,1152,18432,7847.6,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
318460,319219,1,1,0,15235.0,15235.0,15235,15235,0.0,15235.0,15235.0,15235,15235,0.0,,,,,0.0,1408.0,1408.0,1408,1408,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
318460,318460,1,1,1,15107.0,15107.0,15107,15107,0.0,12557.0,12557.0,12557,12557,0.0,886.0,886.0,886,886,0.0,1664.0,1664.0,1664,1664,0.0,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)"
318229,319208,0,11,10,15053.9,14717.0,13943,17423,1044.1,10110.5,9693.0,8565,13012,1524.1,583.3,618.5,59,849,232.8,4741.5,4800.0,4480,4991,179.0,cuLaunchKernel,triton_poi_fused_add_0
318460,318460,1,2,2,14799.5,14799.5,14413,15186,546.6,11050.0,11050.0,10724,11376,461.0,1141.5,1141.5,962,1321,253.9,2608.0,2608.0,2368,2848,339.4,cudaLaunchKernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4, (int)4>>(T3)"
318460,318460,1,1,0,14754.0,14754.0,14754,14754,0.0,14754.0,14754.0,14754,14754,0.0,,,,,0.0,1600.0,1600.0,1600,1600,0.0,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16, (int)4>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
318460,318460,1,1,1,14642.0,14642.0,14642,14642,0.0,11766.0,11766.0,11766,11766,0.0,925.0,925.0,925,925,0.0,1951.0,1951.0,1951,1951,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
318460,318460,1,1,1,14624.0,14624.0,14624,14624,0.0,12313.0,12313.0,12313,12313,0.0,999.0,999.0,999,999,0.0,1312.0,1312.0,1312,1312,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, int, at::native::binary_internal::MulFunctor<int>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
318229,319208,0,6,6,14612.8,14397.0,14197,15758,573.6,6719.3,6473.0,6304,8084,676.3,1552.3,1610.0,1242,1629,152.3,6341.2,6368.0,6175,6496,132.1,cuLaunchKernel,triton_poi_fused_mul_silu_split_0
318229,318229,0,6,3,14583.7,14008.0,8603,22476,5392.6,13107.5,12610.0,5746,22147,6488.4,1173.3,1032.0,943,1545,324.9,1445.3,1360.0,1312,1760,181.5,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<long>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
318460,318460,1,2,2,14580.5,14580.5,14577,14584,4.9,11589.0,11589.0,11396,11782,272.9,1343.0,1343.0,1291,1395,73.5,1648.5,1648.5,1504,1793,204.4,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
318460,318460,1,2,2,14459.0,14459.0,14270,14648,267.3,10453.5,10453.5,9927,10980,744.6,1029.5,1029.5,628,1431,567.8,2976.0,2976.0,2912,3040,90.5,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
318460,318460,1,2,2,14441.5,14441.5,8201,20682,8825.4,11804.0,11804.0,5085,18523,9502.1,1101.5,1101.5,399,1804,993.5,1536.0,1536.0,1312,1760,316.8,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<long>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
318229,318229,0,3,3,14081.7,14682.0,12558,15005,1329.4,11807.0,12935.0,9266,13220,2205.2,557.3,243.0,121,1308,653.0,1717.3,1664.0,1504,1984,244.4,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseOrFunctor<bool>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
318460,318460,1,1,1,14046.0,14046.0,14046,14046,0.0,10427.0,10427.0,10427,10427,0.0,2243.0,2243.0,2243,2243,0.0,1376.0,1376.0,1376,1376,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
318460,318460,1,1,1,13220.0,13220.0,13220,13220,0.0,9477.0,9477.0,9477,9477,0.0,1759.0,1759.0,1759,1759,0.0,1984.0,1984.0,1984,1984,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::exp_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
318460,318460,1,1,1,13142.0,13142.0,13142,13142,0.0,9766.0,9766.0,9766,9766,0.0,1648.0,1648.0,1648,1648,0.0,1728.0,1728.0,1728,1728,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::log_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
318460,318460,1,1,1,12997.0,12997.0,12997,12997,0.0,10469.0,10469.0,10469,10469,0.0,1152.0,1152.0,1152,1152,0.0,1376.0,1376.0,1376,1376,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
318229,319208,0,6,6,12952.2,13578.5,9625,13741,1635.2,7036.5,7723.5,3488,7964,1753.3,1179.7,976.0,898,2104,467.9,4736.0,4864.0,4033,4896,344.7,cudaLaunchKernel,"void at::native::<unnamed>::vectorized_layer_norm_kernel<c10::BFloat16, float, (bool)1>(int, T2, const T1 *, const T1 *, const T1 *, T2 *, T2 *, T1 *)"
318229,318229,0,3,2,12518.7,12459.0,11494,13603,1055.8,10568.3,10757.0,8741,12207,1740.7,531.5,531.5,166,897,516.9,1642.7,1536.0,1536,1856,184.8,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
318460,318460,1,1,1,11902.0,11902.0,11902,11902,0.0,9289.0,9289.0,9289,9289,0.0,789.0,789.0,789,789,0.0,1824.0,1824.0,1824,1824,0.0,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
318460,318460,1,2,2,11640.0,11640.0,9215,14065,3429.5,7178.0,7178.0,5374,8982,2551.2,1518.0,1518.0,1243,1793,388.9,2944.0,2944.0,2048,3840,1267.1,cudaLaunchKernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
318460,318460,1,1,1,11488.0,11488.0,11488,11488,0.0,9348.0,9348.0,9348,9348,0.0,763.0,763.0,763,763,0.0,1377.0,1377.0,1377,1377,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
318229,319208,0,10,10,11444.6,11356.0,10724,12228,649.6,4704.6,4798.5,4135,5266,396.0,1767.4,1872.0,1006,2058,305.6,4972.6,4816.0,4607,5440,364.2,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
