NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:actor_actor_train_rollout_1,PushPop,318229,318229,1,220,660192,3000.9,3104.0,2560,3648,358.6,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,220,567302,2578.6,2623.5,1696,3552,832.7,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)128, (int)1, (int)16, (int)8>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,440,524101,1191.1,1184.0,1120,1504,40.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,220,483741,2198.8,2128.0,1504,3041,572.0,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctor_add<c10::BFloat16>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,220,481399,2188.2,2176.0,1856,2560,198.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,220,444414,2020.1,2016.0,1825,2176,69.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,111,385349,3471.6,3456.0,3328,3841,101.8,"void at::native::triu_tril_kernel<float, int, (bool)1, (int)2, (bool)0>(at::cuda::detail::TensorInfo<T1, T2>, at::cuda::detail::TensorInfo<const T1, T2>, long, long, T2)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,111,364352,3282.5,3264.0,3232,3424,33.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,4,26976,6744.0,6720.0,6656,6880,95.6,"void transformer_engine::normalization::rmsnorm_fwd_general_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)8192, (unsigned int)1, (unsigned int)1, (unsigned int)4, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)8192, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>>(transformer_engine::normalization::ForwardKernelParams)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,3,18624,6208.0,6176.0,6144,6304,84.7,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,6,18240,3040.0,2912.0,1952,4320,1128.5,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,4,13344,3336.0,3408.0,3008,3520,228.3,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,3,12704,4234.7,3904.0,3840,4960,629.0,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,3,11616,3872.0,3840.0,3808,3968,84.7,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float>>, unsigned int, float, (int)4, (int)4>>(T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,7,9984,1426.3,1376.0,1344,1600,101.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,4,9312,2328.0,2272.0,2144,2624,208.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,4,9152,2288.0,2256.0,2240,2400,76.2,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4, (int)4>>(T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,6,8672,1445.3,1360.0,1312,1760,181.5,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<long>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,6,7872,1312.0,1312.0,1312,1312,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,7,7712,1101.7,1088.0,1088,1120,17.1,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<long>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,7,7712,1101.7,1088.0,1056,1152,31.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,3,7040,2346.7,2240.0,2208,2592,213.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<int, at::native::func_wrapper_t<int, at::native::MaxNanFunctor<int>>, unsigned int, int, (int)4, (int)4>>(T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,4,6048,1512.0,1504.0,1472,1568,48.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,4,5728,1432.0,1360.0,1312,1696,177.9,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16, (int)4>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,3,5248,1749.3,1728.0,1728,1792,37.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::log_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,3,5152,1717.3,1664.0,1504,1984,244.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseOrFunctor<bool>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,3,4928,1642.7,1536.0,1536,1856,184.8,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,3,4832,1610.7,1632.0,1504,1696,97.8,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,3,4736,1578.7,1568.0,1536,1632,48.9,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,3,4736,1578.7,1600.0,1504,1632,66.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::exp_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,3,4544,1514.7,1504.0,1472,1568,48.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, int, at::native::binary_internal::MulFunctor<int>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,3,4128,1376.0,1312.0,1280,1536,139.5,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,3,4032,1344.0,1344.0,1344,1344,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,3,3904,1301.3,1312.0,1280,1312,18.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,1,1760,1760.0,1760.0,1760,1760,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,1,1632,1632.0,1632.0,1632,1632,0.0,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16, (int)4>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,1,1472,1472.0,1472.0,1472,1472,0.0,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,1,1408,1408.0,1408.0,1408,1408,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318229,318229,1,1,1280,1280.0,1280.0,1280,1280,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,121,46153200,381431.4,36352.0,33216,2125898,497080.0,ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:actor_actor_train_rollout_1,PushPop,318460,318460,1,61,3428753,56209.1,56224.0,55520,56769,308.0,nvjet_sm90_tst_256x128_64x4_1x2_h_bz_coopA_TNT
:actor_actor_train_rollout_1,PushPop,318460,318460,1,122,2576686,21120.4,20864.5,13824,30144,7061.5,nvjet_sm90_tst_128x128_64x6_4x2_h_bz_TNT
:actor_actor_train_rollout_1,PushPop,318460,318460,1,62,2523814,40706.7,1504.0,1472,610050,150428.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,58,1938796,33427.5,33344.5,32928,34145,282.9,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,60,1764430,29407.2,29313.0,28705,30752,414.1,"void <unnamed>::softmax_warp_forward<float, float, float, (int)10, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,60,1515942,25265.7,25888.5,6240,26592,3566.2,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,294,1387778,4720.3,1216.0,1151,19456,6947.7,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,236,1383725,5863.2,4960.0,3905,9793,2134.6,"void at::native::<unnamed>::vectorized_layer_norm_kernel<c10::BFloat16, float, (bool)1>(int, T2, const T1 *, const T1 *, const T1 *, T2 *, T2 *, T1 *)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,293,1289833,4402.2,4640.0,2399,5632,1035.6,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,58,1115718,19236.5,19024.0,18176,21568,719.3,nvjet_sm90_tst_144x128_64x6_1x2_h_bz_TNN
:actor_actor_train_rollout_1,PushPop,318460,318460,1,232,1026537,4424.7,4752.0,2720,6272,1552.8,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,59,981451,16634.8,10335.0,10144,382530,48456.9,nvjet_sm90_tst_192x192_64x4_2x1_v_bz_coopB_TNN
:actor_actor_train_rollout_1,PushPop,318460,318460,1,116,736098,6345.7,6320.0,4097,8641,2147.2,"void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,120,598527,4987.7,4960.0,4672,5696,210.1,triton_poi_fused_add_0
:actor_actor_train_rollout_1,PushPop,318460,318460,1,60,523391,8723.2,8688.5,8416,9152,154.1,nvjet_sm90_tst_128x96_64x7_1x2_h_bz_NNT
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,407298,407298.0,407298.0,407298,407298,0.0,"<unnamed>::linear_logp_probs_bf16_forward_kernel(const __nv_bfloat16 *, const int *, float *, float *, float *, __nv_bfloat16 *, int, int, long, long, int)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,61,392703,6437.8,6400.0,6144,6912,184.6,triton_poi_fused_mul_silu_split_0
:actor_actor_train_rollout_1,PushPop,318460,318460,1,116,342534,2952.9,2960.0,2624,3265,278.8,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,116,297128,2561.4,2560.0,1664,3520,851.2,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)128, (int)1, (int)16, (int)8>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,232,278656,1201.1,1199.5,1120,1408,52.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,116,252065,2173.0,2176.0,1952,2624,169.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,116,251970,2172.2,2128.0,1504,3040,575.8,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctor_add<c10::BFloat16>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,116,230817,1989.8,1984.0,1824,2176,61.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,58,207901,3584.5,3584.0,3391,4192,141.6,"void at::native::triu_tril_kernel<float, int, (bool)1, (int)2, (bool)0>(at::cuda::detail::TensorInfo<T1, T2>, at::cuda::detail::TensorInfo<const T1, T2>, long, long, T2)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,58,189667,3270.1,3264.0,3232,3329,30.3,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,3,15200,5066.7,4832.0,3936,6432,1264.4,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:actor_actor_train_rollout_1,PushPop,318460,318460,1,2,13504,6752.0,6752.0,6688,6816,90.5,"void transformer_engine::normalization::rmsnorm_fwd_general_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)8192, (unsigned int)1, (unsigned int)1, (unsigned int)4, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)8192, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>>(transformer_engine::normalization::ForwardKernelParams)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,5984,5984.0,5984.0,5984,5984,0.0,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,2,5952,2976.0,2976.0,2912,3040,90.5,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,2,5888,2944.0,2944.0,2048,3840,1267.1,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,2,5216,2608.0,2608.0,2368,2848,339.4,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4, (int)4>>(T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,4512,4512.0,4512.0,4512,4512,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float>>, unsigned int, float, (int)4, (int)4>>(T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,3,4256,1418.7,1440.0,1344,1472,66.6,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,4160,4160.0,4160.0,4160,4160,0.0,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,2,3297,1648.5,1648.5,1504,1793,204.4,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,3,3297,1099.0,1088.0,1088,1121,19.1,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<long>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,3,3168,1056.0,1088.0,992,1088,55.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,2,3072,1536.0,1536.0,1312,1760,316.8,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<long>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,2,2880,1440.0,1440.0,1343,1537,137.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,2368,2368.0,2368.0,2368,2368,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<int, at::native::func_wrapper_t<int, at::native::MaxNanFunctor<int>>, unsigned int, int, (int)4, (int)4>>(T3)"
